datetime,open,high,low,close,tick_volume
2023-01-23 15:00:00,1706.418,1712.397,1698.454,1710.904,1340
2023-01-23 16:00:00,1710.904,1715.385,1696.718,1701.448,1931
2023-01-23 17:00:00,1701.448,1706.43,1690.25,1694.732,1562
2023-01-23 18:00:00,1694.732,1706.931,1693.239,1695.982,1216
2023-01-23 19:00:00,1695.982,1701.959,1692.5,1694.99,1171
2023-01-23 20:00:00,1694.99,1696.738,1693.251,1696.738,643
2023-01-23 21:00:00,1696.738,1700.227,1694.251,1700.227,294
2023-01-23 23:00:00,1700.227,1706.456,1695.752,1697.996,279
2023-01-24 00:00:00,1697.996,1698.748,1696.752,1698.499,87
2023-01-24 01:00:00,1698.499,1706.968,1696.756,1705.224,95
2023-01-24 02:00:00,1705.224,1707.22,1705.224,1706.972,106
2023-01-24 03:00:00,1706.972,1707.474,1706.476,1706.728,106
2023-01-24 04:00:00,1706.728,1706.981,1705.484,1706.981,266
2023-01-24 05:00:00,1706.981,1709.972,1706.981,1708.479,36
2023-01-24 06:00:00,1708.479,1708.979,1700.02,1701.762,544
2023-01-24 07:00:00,1701.762,1706.994,1694.047,1704.506,2173
2023-01-24 08:00:00,1704.506,1705.255,1698.034,1699.282,869
2023-01-24 09:00:00,1699.282,1712.481,1697.541,1708.748,575
2023-01-24 10:00:00,1708.748,1708.748,1697.547,1701.532,233
2023-01-24 11:00:00,1701.532,1708.756,1698.05,1704.524,594
2023-01-24 12:00:00,1704.524,1711.995,1702.534,1707.268,545
2023-01-24 13:00:00,1707.268,1707.516,1687.108,1688.352,1209
2023-01-24 14:00:00,1688.352,1703.294,1678.398,1699.062,1897
2023-01-24 15:00:00,1699.062,1738.648,1693.586,1731.679,2110
2023-01-24 16:00:00,1731.679,1739.396,1727.447,1730.19,2189
2023-01-24 17:00:00,1730.19,1733.926,1725.214,1728.203,752
2023-01-24 18:00:00,1728.203,1732.186,1722.978,1727.46,1031
2023-01-24 19:00:00,1727.46,1734.434,1726.466,1732.196,679
2023-01-24 20:00:00,1732.196,1732.696,1729.461,1730.955,438
2023-01-24 21:00:00,1730.955,1733.45,1730.209,1732.454,241
2023-01-24 23:00:00,1732.454,1732.454,1726.733,1729.724,206
2023-01-25 00:00:00,1729.724,1729.726,1724.002,1725.498,157
